mnum,f,Zmag,Zphi,Zim,Zre,satur
0,10.0,5.838326967372318,166.09164758726817,1.403356015160014,-5.667155695113824,0
0,11.070704277200036,5.336433223452931,170.25948878059967,0.902851302256524,-5.259503690880532,0
0,12.256049319321509,5.259243918565775,168.32721339139232,1.0640616822504898,-5.150477582839998,0
0,13.56830976209872,5.516841318612051,161.71336981008568,1.731024274734514,-5.238233776286144,0
0,15.021074491764132,5.019066673185877,164.67905440615036,1.326166129885395,-4.840693510833954,0
0,16.629387362411354,5.186762533269963,164.6163619496472,1.3759484625792249,-5.000927054542879,0
0,18.40990298002635,5.261543401718133,162.70243487526002,1.5644373228534656,-5.023581872630992,0
0,20.381059166381537,5.20205390175517,160.50826373623008,1.735774002774532,-4.903922247350407,0
0,22.563267888712705,5.4259190754851705,161.22989312801812,1.7459074912128123,-5.137353875862634,0
0,24.9791266323182,5.148329970520807,158.24618626133378,1.9080702458964185,-4.781691063011867,0
0,27.653652404912624,5.57212854003205,154.55528469601782,2.3940092614656145,-5.031633544154082,0
0,30.614540795926924,5.674833527875279,153.945099917374,2.492569378838823,-5.09812058123113,0
0,33.8924527733983,5.045889175491385,153.8396340520792,2.2246572199217973,-4.52900627347666,0
0,37.52133218832608,5.731144327057811,150.31220270524844,2.8384848172742823,-4.978857222261984,0
0,41.53875727435449,5.452270352819087,147.5155490028931,2.928254698054328,-4.5991930187319525,0
0,45.98632978267703,5.776780784442625,141.91672599850668,3.563153763890144,-4.54699147639195,0
0,50.9101057817814,5.884319064176987,144.55141329368425,3.4127414185340963,-4.793579754135589,0
0,56.36107258310733,5.810423193167261,145.87979107295104,3.2592466476627147,-4.810231696435774,0
0,62.3956767313388,7.003573619719711,131.80134351293276,5.2208865828718665,-4.668231649738729,0
0,69.07640852684227,6.023832929926949,135.25452391594953,4.240529285084772,-4.278372885807259,0
0,76.47244913317297,6.783089077783316,127.40615314223464,5.388142659647928,-4.120463094899101,0
0,84.66038697065802,6.380572467260466,125.73107813371097,5.179537439422928,-3.726136997424878,0
0,93.7250108145474,6.709939981218446,121.77590333038388,5.704215511652705,-3.533443072723045,0
0,103.76018781052294,6.4740050059156,120.71790273869676,5.565654872473437,-3.3069966218810896,0
0,114.8698354997034,7.258900883639414,116.27020163534353,6.509177946577845,-3.2128250027484677,0
0,127.1689979187831,7.988968280355053,115.07000328586848,7.23633365719415,-3.385127676510638,0
0,140.78503691867144,7.810551625114867,111.43082870737726,7.2705250448299665,-2.853801370292736,0
0,155.8589510381301,8.723785879193601,105.07573891311806,8.423538043095236,-2.269018929525474,0
0,172.54683558977376,9.001461702814048,104.7835046693377,8.703485333245721,-2.296879587876692,0
0,191.021499078104,10.177246098384362,100.53142920904436,10.005808307464685,-1.860144688283791,0
0,211.47425268811284,10.91784074329821,99.65212199307486,10.763286911006489,-1.8305467400148032,0
0,234.1168913751972,11.200639195164053,94.15594113121364,11.171187120005497,-0.8117245284383603,0
0,259.1838870712172,12.231114836445526,92.79735915247451,12.21654009126248,-0.5969240662717514,0
0,286.93481671806546,13.35428915122592,89.16487159536436,13.352870602243163,0.194641758881742,0
0,317.65705027182923,14.899895085999152,88.81204116460053,14.896692541480997,0.3089092073184625,0
0,351.66872651270864,15.961353480350365,86.13569778817575,15.92506473197418,1.0756942907372888,0
0,389.3220474761733,17.201888634952166,83.1537248818881,17.079231512747114,2.050566639561479,0
0,431.0069256202747,18.280266988789197,81.17079925620078,18.06365101675553,2.80582842067772,0
0,477.1550214967208,20.21842335826118,78.51404513807678,19.813520053509976,4.026048457611918,0
0,528.2442137371222,21.733824381225755,77.35621781204597,21.206774452540245,4.75729330113768,0
0,584.8035476425729,23.650503075901664,75.23987051465815,22.870058043466468,6.025507516525785,0
0,647.4187136208386,25.618278275845466,71.60421926775052,24.309165131977053,8.084594758237834,0
0,716.7381122021562,27.455151652730237,70.53613872043297,25.886140494753317,9.148392348402444,0
0,793.479568438869,29.64343010493684,68.214155560759,27.526223673901026,11.001816151919938,0
0,878.4377652187026,31.76524464511742,65.68994478737844,28.94865354131471,13.076934866744894,0
0,972.4924724660732,34.29683075528528,62.87424076439457,30.52445063231201,15.637471453282616,0
0,1076.6176574474994,37.08053398454397,60.290156616527725,32.20616363833236,18.3774052651586,0
0,1191.89157052131,39.698472306908485,57.83243317517874,33.604545354574384,21.135355095543897,0
0,1319.5079107728934,42.19214910786914,55.305581892638415,34.69036380377107,24.0157470319512,0
0,1460.7881871592756,45.10138178920065,52.6385625433154,35.847625989213135,27.369368831464325,0
0,1617.1954031667476,47.38402127067816,50.259020421414014,36.43558745834788,30.293455371501665,0
0,1790.349206690635,49.91452717903216,47.0322647072658,36.52433813105316,34.02106329312528,0
0,1982.0426620191704,53.07435337324189,43.79806770255907,36.733759473667135,38.30819626292162,0
0,2194.260817600857,55.34099711346806,41.77783774169191,36.870610989509146,41.26964994730592,0
0,2429.201261870623,57.7660354570216,38.75718893488951,36.16276975746206,45.04629769349157,0
0,2689.296879997083,59.93908455748575,36.61225232754995,35.74746255669592,48.11250126887033,0
0,2977.241047204442,61.32301734644324,34.10370675338793,34.383359876986546,50.77693393699357,0
0,3296.015519554173,64.40766807237962,30.843630163852445,33.021605685326826,55.29847434138323,0
0,3648.921311004608,65.05057993426642,28.244335084219955,30.78405311854917,57.30549732249716,0
0,4039.612876490508,67.38059465798148,26.13311057687513,29.67832575208612,60.492491410225966,0
0,4472.13595499958,69.13833372793584,23.386138613231243,27.44279185074334,63.45866659576299,0
0,4950.969464523386,70.30388881019684,21.44510922622036,25.703783389535516,65.43662813211236,0
0,5481.071882718582,71.42851364430771,18.895268038820163,23.131358537870145,67.57938157180453,0
0,6067.932593565346,72.36319963592409,16.688609295407154,20.78054684046603,69.31523306286867,0
