mnum;f;Zmag;Zphi;Zim;Zre;satur
0;10.0;0.43379828003574783;-8.127265126379267;-0.06132707567579823;0.42944142505239064;0
0;11.070704277200035;0.29792285918307043;-30.09300924959837;-0.1493800633176547;0.25776661286332075;0
0;12.256049319321509;0.33078751442741033;24.99814048898528;0.13978711454575982;0.29979983707139474;0
0;13.568309762098721;0.08370324541747884;11.650692005051903;0.016903411223100493;0.08197870444476085;0
0;15.021074491764132;0.2226459633051922;4.197221005003949;0.01629541902086219;0.22204883313143423;0
0;16.629387362411354;0.20790030105014137;25.381962730044204;0.08911661651846894;0.18783174342224362;0
0;18.40990298002635;0.20957870558175323;68.47518137103182;0.19496241934477648;0.07689531114804543;0
0;20.381059166381537;0.34450648712785437;34.92058369545539;0.1972094584243546;0.28247681175832334;0
0;22.563267888712705;0.4235102455315679;66.27831420167257;0.38772803222113256;0.17037576441541605;0
0;24.9791266323182;0.37735399660506447;99.05783463465589;0.37264836651140326;-0.05940735383938472;0
0;27.653652404912624;0.5913577573160749;101.45773140729679;0.5795728942325642;-0.11747024052408618;0
0;30.614540795926924;0.7677224090123825;109.63997529139945;0.7230587596947293;-0.2580382284245798;0
0;33.8924527733983;0.8768578429365688;106.3518571273897;0.8413897093312511;-0.2468664289668506;0
0;37.52133218832608;0.9009612512320534;113.42911789924933;0.8266794064493146;-0.358235027843783;0
0;41.53875727435449;1.091692476133275;102.46319163902899;1.0659665817089536;-0.23560074092780314;0
0;45.98632978267703;1.2751110321493329;99.17750943296913;1.2587882693859866;-0.2033721641847018;0
0;50.9101057817814;1.2885593798238968;99.38772383285607;1.271301875565237;-0.21018281689152502;0
0;56.36107258310733;1.566281522029616;95.53579158972096;1.5589765903933264;-0.15109532374302373;0
0;62.395676731338796;1.8558440497692599;87.42330272417098;1.8539676739907027;0.08343261269713853;0
0;69.07640852684227;2.118427176036308;94.71930490073707;2.111245119773045;-0.17429212375683334;0
0;76.47244913317297;2.3445542491286564;91.80286163891297;2.343393672052087;-0.07376126960317511;0
0;84.66038697065802;2.3280874898009003;86.67128621312672;2.324159640762524;0.1351788608402714;0
0;93.72501081454739;2.5627560883996696;88.42613033659904;2.5617892759511545;0.07038802633427542;0
0;103.76018781052294;3.299057931495345;85.7050096608407;3.2897931392175486;0.24707152106119332;0
0;114.86983549970341;3.548599843756517;87.35047999154797;3.544806355159083;0.16403888420905613;0
0;127.1689979187831;3.7964814282276294;85.64062971886513;3.78549784570821;0.28857805705874967;0
0;140.78503691867144;4.297699265721782;85.97911862151473;4.287120742630444;0.30135480200808157;0
0;155.8589510381301;4.603008341351899;85.1152577744663;4.5862902484410455;0.39195350184649697;0
0;172.54683558977376;5.1147555921424965;82.12695602028482;5.066543994569038;0.700611674502614;0
0;191.02149907810397;5.697013319765366;81.40812544875723;5.633079029778982;0.8511059921351024;0
0;211.47425268811284;6.460673434886045;79.52468313725925;6.352995482401267;1.174627444269605;0
0;234.11689137519718;6.677708729992483;77.84374012037865;6.527974044645568;1.4061823335014618;0
0;259.18388707121716;7.4006080958924185;76.64984082644783;7.200622236762644;1.7088123338821464;0
0;286.93481671806546;8.03978375736075;74.99734748031086;7.7657384273600405;2.081208673570566;0
0;317.65705027182923;8.636050109774894;74.40412209021282;8.318087252413418;2.3218066155001673;0
0;351.66872651270864;9.529818419531887;72.46809487894608;9.087152207638448;2.870732287145719;0
0;389.32204747617334;10.249149181678836;71.11521775594478;9.69745139860316;3.3173024161263274;0
0;431.0069256202747;11.079452697261532;67.68066742302445;10.24939816861866;4.207625132063488;0
0;477.1550214967208;12.0505060046267;67.3339011560981;11.119800398749117;4.643784454464171;0
0;528.2442137371222;13.2397074415039;64.11378141927455;11.911272497912588;5.780263023175065;0
0;584.8035476425729;15.272710809019877;67.67529045880309;14.127959844603073;5.8014175927298774;0
0;647.4187136208386;16.535107056059704;66.09202577969369;15.116354528832613;6.701163414959914;0
0;716.7381122021562;18.041092398844395;64.87360770008695;16.333923412914306;7.660545730213406;0
0;793.479568438869;19.51891659687227;62.725320263330744;17.348800193649378;8.944676459016675;0
0;878.4377652187026;21.15707800472224;60.32707389834167;18.382655918193237;10.47377253386843;0
0;972.4924724660731;22.821057166894704;58.134805880769754;19.38175372569412;12.047749695740617;0
0;1076.6176574474994;24.348484603698846;55.74551909647174;20.12513601973972;13.705021075632633;0
0;1191.89157052131;26.348625103826368;53.75132977685401;21.249068139656497;15.579703079912154;0
0;1319.5079107728934;28.01132079716516;51.42416146448639;21.89878816436309;17.46645841989865;0
0;1460.7881871592756;29.897624763338577;49.24736953967419;22.648497631307126;19.517005957217712;0
0;1617.1954031667476;31.90638719713857;47.13083204959856;23.38448161272614;21.706763086139794;0
0;1790.349206690635;33.34195662304506;43.92430216354596;23.12956169455;24.014775603178627;0
0;1982.0426620191704;35.557643574267;41.634696718037716;23.623749420549974;26.575636960751776;0
0;2194.260817600857;37.03628607888393;38.83327442438619;23.223836693658384;28.850301484442376;0
0;2429.201261870623;38.643869763621204;36.58025116917498;23.029741640391467;31.031913738674522;0
0;2689.296879997083;40.24446394533957;33.83127922355866;22.406072628734993;33.43029745012134;0
0;2977.241047204442;42.012691514308976;31.363238761674296;21.866004513698375;35.874003050724795;0
0;3296.015519554173;42.96567905262175;28.21754024639873;20.315055596859747;37.85958389297745;0
0;3648.921311004608;44.20479172178368;26.90968844780495;20.006447835663952;39.418341621193704;0
0;4039.6128764905075;45.8137107212859;24.144325488913907;18.739481265359366;41.80583609926863;0
0;4472.13595499958;46.81363889616943;21.96479623356488;17.510025604869366;43.415616890904204;0
0;4950.969464523386;47.80522836104078;19.182902563806042;15.708072547343601;45.150817439982724;0
0;5481.071882718582;48.48810257009944;17.12961438197469;14.281409601336708;46.33721431686773;0
0;6067.932593565346;49.16439624852295;14.915794103538783;12.654874972334529;47.50780986234115;0
0;6717.628731734538;49.5622528917774;12.696706765723075;10.893294126547158;48.350315973952334;0
