mnum,f,Zmag,Zphi,Zim,Zre,satur
0,10.0,4.490343361765092,-164.7921601722581,-1.177912349647701,-4.33309427581437,0
0,11.070704277200036,4.4683683951220745,-170.06306047484944,-0.7710803306371533,-4.401335165404962,0
0,12.256049319321509,4.326874201070522,-169.30809636169272,-0.8027552883528875,-4.2517554373354,0
0,13.56830976209872,4.315494670687468,-174.46283037437846,-0.4164084591629129,-4.295357755515775,0
0,15.021074491764132,4.315193963795022,-177.4187835088278,-0.1943368707450386,-4.31081571466956,0
0,16.629387362411354,4.500102327254157,-175.4131346750408,-0.3598750610864992,-4.485689567520948,0
0,18.40990298002635,4.666251668229367,-178.30043587027006,-0.1383946786631539,-4.664198917731862,0
0,20.381059166381537,4.383918827987715,-176.39539126791695,-0.2756204757410835,-4.375246009510487,0
0,22.563267888712705,4.670491598220177,-178.94901796354577,-0.0856664758184943,-4.669705881955104,0
0,24.9791266323182,4.95838593971621,177.6526757029883,0.2030810004168234,-4.9542253919704855,0
0,27.653652404912624,4.312386499952749,170.22908834507817,0.7318516547288563,-4.249831817901192,0
0,30.614540795926924,4.186328899321313,172.98668311944107,0.5111508886944629,-4.155005947321815,0
0,33.8924527733983,4.546222231916016,171.47040525651144,0.6742967885126079,-4.49593821387361,0
0,37.52133218832608,4.385172054151369,161.94876873758574,1.3588212574565888,-4.169333128306519,0
0,41.53875727435449,4.94124202622219,158.03766189870598,1.848009952041354,-4.582655559701218,0
0,45.98632978267703,4.405049375211559,157.7812377055852,1.6657427956485844,-4.077960389311865,0
0,50.9101057817814,4.91625066352308,152.24532897640395,2.2894323864478565,-4.350634428962607,0
0,56.36107258310733,3.9421191662102526,148.2574767021798,2.0739605387545565,-3.352460470205596,0
0,62.3956767313388,3.2879721758239366,135.8342835830469,2.29084860306126,-2.3585533080353867,0
0,69.07640852684227,4.443400088035209,149.2024954941685,2.2750450737751,-3.816801573915384,0
0,76.47244913317297,4.8760837176268215,142.04345633060206,2.999101735837717,-3.8446821974515135,0
