mnum;f;Zmag;Zphi;Zim;Zre;satur
0;10.0;5.798642879864816;177.7171982754975;0.2309707662402246;-5.794041055545717;0
0;11.070704277200035;5.679483738011354;177.11401505216503;0.2859542992457868;-5.672280464599601;0
0;12.256049319321509;5.6093849186237;173.93405913125557;0.5927603888514223;-5.577977616187764;0
0;13.568309762098721;5.937288017091088;171.53882768216823;0.8736075119976106;-5.872665401065752;0
0;15.021074491764132;5.467044253285177;171.30491357082448;0.8264861468763843;-5.404210720947131;0
0;16.629387362411354;5.851955374308416;171.6794977385345;0.846838075662565;-5.790358104340807;0
0;18.40990298002635;5.571282095576037;168.23008702631287;1.1364412817296285;-5.454143874309407;0
0;20.381059166381537;5.854544450971233;168.79716793431405;1.1374375139909716;-5.742989346164948;0
0;22.563267888712705;5.737184167928246;164.82182994130997;1.5021180736083095;-5.537050069275677;0
0;24.9791266323182;5.473366343118626;163.0945562680064;1.5916171671519481;-5.236840070043287;0
0;27.653652404912624;5.74379441936051;164.4785756222915;1.5370318266484095;-5.534320870327885;0
0;30.614540795926924;5.765201278339192;161.67975248709953;1.8121638980257673;-5.472988926213528;0
0;33.8924527733983;5.648334537125131;158.1689979455696;2.1004471450471143;-5.243262804222577;0
0;37.52133218832608;5.591128594399502;156.7152999073302;2.2101744320422325;-5.135742199435107;0
0;41.53875727435449;5.998487807713673;154.46970108025482;2.5852782910510075;-5.412780444199632;0
0;45.98632978267703;5.689116234748827;153.86997983647737;2.505541585190482;-5.107671181405851;0
0;50.9101057817814;5.813018039502555;153.4200106981578;2.6010161740542994;-5.198643437464244;0
0;56.36107258310733;5.491968541808806;151.22215472141554;2.6439149048036223;-4.813671409680431;0
0;62.395676731338796;5.987295920044874;146.819415598837;3.276725161553176;-5.0110662188630375;0
0;69.07640852684227;6.345487349735537;143.78509727805434;3.7490125305280495;-5.11958150160708;0
0;76.47244913317297;5.906540231324142;138.79347066372557;3.8910822213280696;-4.443725537329602;0
0;84.66038697065802;6.08235691197073;136.02027065661233;4.2236119471325075;-4.376775950929824;0
0;93.72501081454739;6.1900441713529375;131.67027842026656;4.623858774382239;-4.115407255408493;0
0;103.76018781052294;6.313546411419184;128.4692616506069;4.9431407442825135;-3.927623692687243;0
0;114.86983549970341;6.300589258729368;127.73103922673124;4.9830864605854215;-3.8556807872989367;0
0;127.1689979187831;6.731295919101745;123.54944692228457;5.609923836317817;-3.7200939909132664;0
