mnum;f;Zmag;Zphi;Zim;Zre;satur
0;10.0;3.8875959062821193;-179.5001285910349;-0.03391651893651216;-3.887447954672155;0
0;11.070704277200035;3.6574944410240673;178.5599958915163;0.09191344656995744;-3.6563393584925326;0
0;12.256049319321509;4.034363106414691;178.10324686680528;0.13353153258425024;-4.032152651401692;0
0;13.568309762098721;4.935351594485263;-170.25769235420557;-0.8351463018985275;-4.864177835525078;0
0;15.021074491764132;5.173156582140251;-170.1062708104919;-0.888858399494653;-5.096222107501674;0
0;16.629387362411354;5.145987097580832;-171.7268256819831;-0.7404709693183288;-5.092434187308185;0
0;18.40990298002635;4.96012031171047;-171.650332221417;-0.72027857952475;-4.907544424100568;0
0;20.381059166381537;5.088679678581345;-173.37496181998912;-0.5870872951242782;-5.054699731844652;0
0;22.563267888712705;5.166448991739796;-175.25031226341613;-0.42779631963409653;-5.148707167159215;0
0;24.9791266323182;5.220565345212072;-174.71589288642963;-0.48078476315988505;-5.198379414311977;0
0;27.653652404912624;5.237483239975143;-176.52921135239094;-0.31707539326352946;-5.227876613311307;0
0;30.614540795926924;5.293731039975071;-177.82635280606408;-0.2007816940080234;-5.289922025412739;0
0;33.8924527733983;5.539207395901882;-178.1873814985582;-0.17521002680793435;-5.536435678423445;0
0;37.52133218832608;4.971689868657146;178.63955525401417;0.11803790584791159;-4.970288442624949;0
0;41.53875727435449;3.254786138306427;157.70770356044338;1.234643752137422;-3.0115257945798324;0
0;45.98632978267703;3.1137422506047034;156.66232633830438;1.2335068831606544;-2.8589948535099063;0
0;50.9101057817814;3.0856106208872185;155.0475571284291;1.3017137627063788;-2.7975943565343435;0
0;56.36107258310733;3.1335816906608023;154.39591761154082;1.3541773410391287;-2.825869413306427;0
0;62.395676731338796;3.6907442010534357;147.41607834434714;1.9875925469175664;-3.1098341796705666;0
0;69.07640852684227;3.1480951915912025;147.81423547022132;1.6768833300011659;-2.6643133511064065;0
0;76.47244913317297;3.016101932649217;144.52113196526034;1.7505535610312393;-2.4561011986665346;0
