mnum,f,Zmag,Zphi,Zim,Zre,satur
0,10.0,4.9081760129274175,177.83520113724188,0.1854008467357564,-4.90467310836367,0
0,11.070704277200036,4.902675903481384,176.17267968859514,0.3272520178433349,-4.891741727789241,0
0,12.256049319321509,5.21691490931649,175.5281266374106,0.406761275546085,-5.201033208485099,0
0,13.56830976209872,4.975352629130459,178.04204050010887,0.169988839289978,-4.972447845750844,0
0,15.021074491764132,4.845285267454509,173.58126456535177,0.5416732562444793,-4.81491219094193,0
0,16.629387362411354,5.117408280399912,174.41465820735618,0.498068564314175,-5.09311252708475,0
0,18.40990298002635,5.030223500672697,172.2723717241161,0.6763841049016688,-4.984541404116958,0
0,20.381059166381537,5.1226848379982135,172.1199793827076,0.7023156913348729,-5.074313019430473,0
0,22.563267888712705,5.142669226685567,168.07247290255162,1.0628574337523389,-5.031637988827904,0
0,24.9791266323182,5.334034280266863,167.86844888732313,1.1209844703249736,-5.21491280083879,0
0,27.653652404912624,5.292814233725761,166.12882252017906,1.268897671344966,-5.138460977022725,0
0,30.614540795926924,5.058201730832757,168.16397435828648,1.0374952935904918,-4.950657356915047,0
0,33.8924527733983,5.239701581501688,165.94202324517684,1.2727423745746616,-5.082774784618471,0
0,37.52133218832608,5.198211164365365,159.72824945493704,1.8010407889974245,-4.876233319448553,0
0,41.53875727435449,5.398215781035481,160.1440249083688,1.8335415161806172,-5.077288560547115,0
0,45.98632978267703,5.796385153370038,157.94229071620424,2.176776095324672,-5.372124968486091,0
0,50.9101057817814,5.5224224535997575,152.47148757415798,2.552408236719512,-4.897178978672227,0
0,56.36107258310733,5.494219748941793,155.17670460077872,2.306589561160693,-4.9865915459366175,0
0,62.3956767313388,5.666982604947749,154.52779395214833,2.4372173754510937,-5.116117992147919,0
0,69.07640852684227,5.841324500805963,148.08999535473657,3.0876456763439277,-4.958580048871924,0
0,76.47244913317297,6.038165082205184,146.41986253456463,3.339725832686528,-5.030474025621067,0
0,84.66038697065802,6.480141713429846,143.1921150413486,3.882471853390068,-5.188318507355478,0
0,93.7250108145474,6.463958857375143,142.21394964934808,3.9605623443303983,-5.108493909804598,0
0,103.76018781052294,6.663942017760857,133.34161703211484,4.846514556902535,-4.57377523122972,0
0,114.8698354997034,6.710391461969327,132.73169025245517,4.929046872306372,-4.553443806996812,0
0,127.1689979187831,7.372239397295557,128.83681882479837,5.7424963443488135,-4.623164442908911,0
0,140.78503691867144,7.5871914319496305,124.28481169895537,6.2688990775219535,-4.2739183638546825,0
0,155.8589510381301,8.519563132464489,119.6851310855868,7.401456198714776,-4.21917078423649,0
0,172.54683558977376,8.738217780264979,116.88262469726376,7.79391958661648,-3.951109648275408,0
0,191.021499078104,9.342560757921277,114.75117561968848,8.484302521705457,-3.911528120266172,0
0,211.47425268811284,9.882624691843468,111.3855817234776,9.202182325870076,-3.60362473646724,0
0,234.1168913751972,10.64993457188477,106.4422600009292,10.214410452871556,-3.014452767202488,0
0,259.1838870712172,11.783812265217604,101.64790643689416,11.541145637615312,-2.3791151450162893,0
